tx_price,tx_size,tx_direction
34.57,100,-1.0
34.57,145,-1.0
34.57,100,-1.0
34.57,132,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,10,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,90,-1.0
34.57,10,-1.0
34.57,6,-1.0
34.57,1,-1.0
34.57,2,-1.0
34.57,4,-1.0
34.57,4,-1.0
34.57,100,-1.0
34.56,100,1.0
34.56,100,1.0
34.56,100,1.0
34.56,100,1.0
34.56,100,1.0
34.56,251,
34.56,100,1.0
34.56,100,1.0
34.56,100,1.0
34.5627,200,
34.56,100,
34.56,200,
34.56,200,-1.0
34.56,100,-1.0
34.56,100,-1.0
34.555,100,
34.56,300,
34.56,300,-1.0
34.56,200,
34.56,100,
34.56,100,1.0
34.57,100,
34.55,100,1.0
34.56,100,1.0
34.56,100,1.0
34.56,200,
34.56,100,1.0
34.5605,4450,
34.565,100,
34.565,100,
34.565,100,
34.56,100,1.0
34.56,300,
34.56,100,
34.56,100,1.0
34.56,100,-1.0
34.56,100,-1.0
34.56,100,-1.0
34.56,200,-1.0
34.56,200,-1.0
34.56,100,
34.56,100,-1.0
34.56,100,-1.0
34.56,100,
34.56,200,-1.0
34.57,400,
34.57,200,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,200,-1.0
34.57,100,-1.0
34.57,65,-1.0
34.57,100,
34.57,84,-1.0
34.57,100,-1.0
34.57,16,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,300,
34.57,100,
34.57,200,
34.57,100,
34.57,100,1.0
34.57,200,1.0
34.57,100,-1.0
34.57,300,1.0
34.57,100,
34.57,100,
34.57,96,1.0
34.57,100,1.0
34.57,200,1.0
34.57,100,
34.57,100,
34.57,100,
34.57,100,
34.58,100,1.0
34.58,300,1.0
34.59,100,-1.0
34.59,103,-1.0
34.59,200,
34.59,100,
34.58,100,1.0
34.59,248,
34.59,196,-1.0
34.58,100,1.0
34.585,100,
34.58,100,1.0
34.58,600,1.0
34.58,100,
34.58,400,1.0
34.58,100,1.0
34.58,133,1.0
34.58,267,
34.58,100,1.0
34.59,597,-1.0
34.59,100,
34.59,100,
34.59,3,
34.59,200,
34.59,10,-1.0
34.58,100,1.0
34.59,100,-1.0
34.59,52,-1.0
34.59,48,-1.0
34.585,10,
34.58,10,1.0
34.59,100,
34.59,100,
34.59,100,
34.59,100,
34.59,56,
34.59,200,-1.0
34.59,200,-1.0
34.59,200,
34.59,100,
34.59,100,1.0
34.59,100,
34.59,100,
34.59,100,
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.59,100,
34.59,100,
34.59,100,
34.59,10,
34.59,100,1.0
34.59,100,1.0
34.59,100,1.0
34.6,100,-1.0
34.59,200,
34.59,100,1.0
34.59,100,1.0
34.5901,100,
34.6,142,-1.0
34.59,100,1.0
34.59,100,
34.59,300,1.0
34.59,44,
34.59,100,
34.58,300,1.0
34.58,100,1.0
34.58,300,1.0
34.5825,42,
34.58,800,1.0
34.58,100,1.0
34.58,400,1.0
34.58,100,
34.58,600,
34.58,19,
34.58,100,
34.58,100,
34.58,200,
34.58,300,
34.58,100,
34.58,200,
34.57,400,1.0
34.57,81,1.0
34.58,100,
34.57,200,
34.57,100,1.0
34.57,100,1.0
34.57,10,1.0
34.57,10,1.0
34.57,200,1.0
34.57,100,1.0
34.57,100,
34.57,100,1.0
34.57,180,
34.57,20,
34.57,80,
34.57,100,
34.57,200,-1.0
34.57,100,-1.0
34.565,100,
34.5601,678,
34.56,200,
34.56,100,1.0
34.56,100,
34.56,50,
34.56,20,
34.56,30,
34.56,100,
34.56,200,
34.56,400,
34.56,100,
34.56,200,
34.56,100,
34.56,100,
34.56,100,
34.56,100,
34.56,200,
34.56,100,
34.56,400,
34.56,100,
34.56,100,
34.57,100,-1.0
34.56,100,
34.55,500,1.0
34.551,500,
34.55,500,-1.0
34.54,200,1.0
34.54,100,
34.54,200,
34.54,500,1.0
34.54,200,
34.54,500,
34.54,100,1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,1.0
34.54,200,1.0
34.55,200,-1.0
34.55,100,-1.0
34.5499,3000,
34.55,400,-1.0
34.55,100,
34.55,100,-1.0
34.55,100,
34.55,200,
34.55,100,
34.55,100,
34.55,100,
34.55,200,
34.55,200,
34.55,100,
34.55,100,
34.55,100,
34.55,400,
34.55,100,
34.55,100,1.0
34.55,100,1.0
34.55,100,1.0
34.55,100,1.0
34.55,400,1.0
34.555,100,
34.56,100,
34.56,100,
34.5542,190,
34.56,100,-1.0
34.56,12,-1.0
34.56,100,
34.56,100,
34.56,300,
34.56,100,-1.0
34.56,100,-1.0
34.56,100,1.0
34.56,100,
34.56,255,
34.56,45,1.0
34.56,100,1.0
34.54,100,1.0
34.545,200,
34.56,600,1.0
34.5478,200,1.0
34.56,100,
34.56,100,
34.56,100,
34.56,100,
34.56,100,-1.0
34.56,100,-1.0
34.56,200,-1.0
34.56,200,
34.56,200,
34.56,300,
34.56,100,-1.0
34.56,100,-1.0
34.56,100,-1.0
34.56,155,-1.0
34.56,45,-1.0
34.55,100,1.0
34.55,200,1.0
34.55,300,1.0
34.55,100,1.0
34.5516,50,
34.55,800,1.0
34.55,200,
34.55,200,
34.55,100,
34.55,10,1.0
34.55,190,
34.55,700,
34.55,100,
34.55,100,
34.55,800,
34.55,100,
34.55,200,
34.55,800,
34.55,600,-1.0
34.55,11900,-1.0
34.55,900,-1.0
34.54,200,1.0
34.54,100,
34.54,100,
34.54,200,-1.0
34.54,100,-1.0
34.54,100,
34.53,300,1.0
34.53,200,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,-1.0
34.52,100,
34.53,500,-1.0
34.5263,70,
34.5299,500,
34.52,43,1.0
34.52,57,1.0
34.52,100,1.0
34.52,1300,1.0
34.52,100,
34.53,200,-1.0
34.53,500,-1.0
34.53,100,
34.53,100,-1.0
34.53,300,-1.0
34.53,100,-1.0
34.53,100,
34.53,599,
34.53,200,
34.53,100,
34.53,300,
34.53,100,
34.53,200,
34.53,200,
34.525,100,1.0
34.53,100,
34.53,200,1.0
34.53,100,
34.53,200,
34.53,400,
34.53,400,
34.53,100,
34.53,200,
34.53,200,
34.53,100,1.0
34.53,100,
34.53,200,
34.53,100,
34.53,100,
34.53,100,1.0
34.53,300,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,
34.53,100,1.0
34.53,300,
34.53,100,
34.53,200,
34.53,100,
34.53,100,
34.53,100,
34.53,100,
34.53,100,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.54,200,
34.54,100,
34.54,100,
34.535,100,
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,400,1.0
34.53,200,1.0
34.53,100,1.0
34.53,50,1.0
34.53,50,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,200,1.0
34.53,300,1.0
34.53,100,1.0
34.53,100,
34.53,200,
34.53,100,1.0
34.53,100,
34.53,200,1.0
34.53,100,1.0
34.53,200,1.0
34.53,100,
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,300,1.0
34.53,100,
34.53,100,
34.53,200,
34.53,100,
34.53,100,1.0
34.53,100,
34.53,100,
34.53,100,
34.53,200,1.0
34.53,100,
34.53,100,
34.53,100,
34.53,100,
34.53,100,
34.53,200,
34.54,300,
34.53,100,
34.53,100,
34.53,100,
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,200,1.0
34.53,300,1.0
34.53,100,1.0
34.53,100,
34.53,100,1.0
34.53,200,1.0
34.53,300,1.0
34.53,200,
34.53,500,
34.53,100,
34.53,100,1.0
34.53,100,1.0
34.53,100,
34.53,100,
34.53,100,
34.53,400,
34.53,100,-1.0
34.53,100,
34.53,200,
34.53,100,
34.53,100,
34.53,100,
34.524,100,
34.53,24,-1.0
34.52,676,1.0
34.52,100,1.0
34.52,24,
34.52,300,1.0
34.527,200,
34.52,33,1.0
34.52,43,
34.52,57,
34.52,367,
34.52,133,
34.52,67,
34.52,200,
34.52,100,
34.53,100,-1.0
34.515,100,
34.51,100,1.0
34.51,200,1.0
34.51,100,
34.51,100,1.0
34.51,400,1.0
34.5107,40,
34.515,1000,
34.52,100,
34.52,500,-1.0
34.52,74,-1.0
34.52,26,-1.0
34.52,100,-1.0
34.52,100,-1.0
34.52,300,-1.0
34.52,300,
34.52,100,
34.52,100,-1.0
34.52,100,1.0
34.52,100,1.0
34.52,100,1.0
34.52,200,1.0
34.52,100,1.0
34.52,200,1.0
34.52,100,1.0
34.52,100,
34.52,100,
34.52,100,
34.52,200,
34.525,165,
34.525,65,
34.525,135,
34.53,100,-1.0
34.53,200,-1.0
34.525,100,
34.525,100,
34.52,100,1.0
34.51,800,1.0
34.52,9,1.0
34.53,8,-1.0
34.525,1,
34.52,100,1.0
34.52,99,1.0
34.52,100,1.0
34.52,300,1.0
34.52,460,1.0
34.52,100,1.0
34.52,300,1.0
34.52,100,1.0
34.52,100,1.0
34.52,200,1.0
34.52,200,1.0
34.52,300,
34.52,100,
34.52,90,1.0
34.52,100,1.0
34.52,100,1.0
34.52,200,1.0
34.52,100,1.0
34.52,200,
34.53,90,-1.0
34.52,140,1.0
34.52,100,
34.52,100,
34.52,200,-1.0
34.52,200,-1.0
34.52,100,-1.0
34.52,10,
34.52,300,
34.53,10,-1.0
34.51,200,
34.51,22,1.0
34.51,100,1.0
34.51,700,
34.51,100,
34.51,100,
34.51,100,1.0
34.51,128,
34.51,300,
34.51,100,
34.51,200,
34.51,400,
34.51,100,
34.51,200,
34.51,100,
34.51,300,
34.51,100,
34.51,100,
34.51,200,
34.51,200,
34.51,200,-1.0
34.51,100,1.0
34.51,100,1.0
34.51,300,-1.0
34.51,100,
34.5,100,1.0
34.51,100,-1.0
34.51,100,-1.0
34.5,300,1.0
34.5,300,1.0
34.51,200,-1.0
34.51,200,-1.0
34.51,78,-1.0
34.51,400,-1.0
34.51,200,
34.51,200,-1.0
34.51,200,-1.0
34.51,100,
34.51,100,
34.51,100,
34.51,100,
34.51,300,
34.51,200,1.0
34.51,100,1.0
34.51,100,1.0
34.51,46,1.0
34.51,300,1.0
34.51,122,1.0
34.51,200,1.0
34.51,200,1.0
34.51,100,
34.51,200,
34.51,100,
34.51,100,
34.51,100,
34.52,100,-1.0
34.52,100,-1.0
34.51,100,
34.51,200,1.0
34.51,200,1.0
34.51,200,1.0
34.51,100,1.0
34.51,200,
34.51,200,
34.515,100,
34.51,100,-1.0
34.51,100,-1.0
34.5,200,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.5,500,1.0
34.5,100,1.0
34.5,50,
34.5,50,1.0
34.5,35,1.0
34.5,265,1.0
34.5,35,1.0
34.5,32,1.0
34.5,90,1.0
34.5,43,1.0
34.5,200,1.0
34.5,200,1.0
34.5,100,1.0
34.5,200,1.0
34.5,100,
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.51,100,-1.0
34.51,100,
34.5,100,
34.5,100,
34.5,100,1.0
34.5,100,1.0
34.51,20,-1.0
34.5,57,1.0
34.5,143,1.0
34.5,200,1.0
34.5,100,1.0
34.5,57,
34.5,200,
34.5,300,
34.5,300,-1.0
34.5,100,1.0
34.5,200,-1.0
34.5,100,-1.0
34.5,100,-1.0
34.5,200,-1.0
34.5,100,-1.0
34.5,200,-1.0
34.5,300,-1.0
34.5,300,-1.0
34.5,100,-1.0
34.5,500,-1.0
34.5,300,-1.0
34.5,600,-1.0
34.5,100,1.0
34.5,200,-1.0
34.5,600,-1.0
34.5,300,-1.0
34.5,500,-1.0
34.5,300,-1.0
34.5,300,1.0
34.5,300,-1.0
34.5,300,-1.0
34.5,600,-1.0
34.5,100,
34.5,300,-1.0
34.5,100,
34.5,350,-1.0
34.5,100,
34.5,200,-1.0
34.5,300,1.0
34.5,300,-1.0
34.5,100,1.0
34.51,200,
34.5,100,1.0
34.5,100,1.0
34.507,422,
34.5,300,1.0
34.51,100,
34.51,100,-1.0
34.51,100,
34.5,50,
34.5,600,1.0
34.5,100,1.0
34.5,300,1.0
34.5,100,1.0
34.5,200,1.0
34.5,100,1.0
34.5,100,1.0
34.5,200,1.0
34.5,100,1.0
34.5,200,1.0
34.5,200,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.5,50,1.0
34.5,50,1.0
34.5,100,1.0
34.5,300,1.0
34.5,100,1.0
34.5,50,1.0
34.5,50,
34.5,100,1.0
34.5,200,1.0
34.5,900,1.0
34.5,100,1.0
34.5,100,
34.5,100,
34.5,500,
34.5,100,
34.5,100,
34.5,300,
34.5,100,
34.5,200,
34.5,100,1.0
34.5,100,1.0
34.5,100,
34.5,100,1.0
34.5,100,
34.5,100,
34.5,100,
34.5,100,
34.5,100,
34.5,100,
34.5,100,
34.5,200,
34.5,100,1.0
34.5,600,1.0
34.5,300,
34.5,100,
34.5,100,
34.5,100,
34.5,100,
34.5,300,-1.0
34.5,200,-1.0
34.5,100,
34.5,200,1.0
34.5,100,
34.5,100,1.0
34.5,100,1.0
34.5,100,
34.5,100,
34.5,100,
34.51,100,-1.0
34.5,200,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,
34.5,200,
34.5,3800,-1.0
34.5,100,-1.0
34.5,200,
34.5,100,-1.0
34.5,300,
34.5,200,
34.5,200,
34.5,100,-1.0
34.5,200,
34.4999,17,
34.49,100,1.0
34.49,200,1.0
34.49,300,1.0
34.49,2,1.0
34.49,50,1.0
34.5,100,
34.5,200,-1.0
34.5,100,-1.0
34.5,100,
34.5,100,
34.5,100,
34.5,100,-1.0
34.5,100,
34.5,100,-1.0
34.5,100,
34.51,100,
34.5,300,
34.5,96,1.0
34.5,100,1.0
34.5,100,
34.5,100,
34.5,500,
34.5,200,
34.5,100,1.0
34.5,100,1.0
34.5,100,
34.5,100,1.0
34.5,100,1.0
34.5,100,
34.5,100,
34.505,100,
34.505,100,
34.505,200,
34.5,148,
34.501,50,
34.5,100,1.0
34.51,100,-1.0
34.5,300,1.0
34.51,100,-1.0
34.51,100,
34.51,100,-1.0
34.51,973,-1.0
34.51,100,
34.51,12,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.51,122,-1.0
34.51,122,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.51,1,
34.51,52,
34.51,100,-1.0
34.51,100,-1.0
34.51,168,-1.0
34.51,26,-1.0
34.51,100,-1.0
34.51,27,-1.0
34.51,100,-1.0
34.51,78,
34.51,48,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.51,32,
34.51,68,
34.51,73,-1.0
34.51,127,-1.0
34.505,100,
34.5,250,1.0
34.5,200,1.0
34.5,100,
34.5,100,
34.5,50,
34.5,100,1.0
34.5,100,1.0
34.51,200,
34.51,200,
34.505,100,
34.5,200,1.0
34.5,200,1.0
34.5,200,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.51,194,-1.0
34.5,200,
34.5,300,
34.5,1000,
34.5,100,1.0
34.5,100,
34.5,300,
34.5,300,
34.5,200,
34.5,100,
34.5,100,
34.5,500,
34.5,100,1.0
34.5,200,1.0
34.5,1000,
34.5,100,
34.5,100,1.0
34.5,200,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.505,100,
34.5,9,
34.505,53,
34.5,50,1.0
34.5001,288,
34.51,400,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.51,100,-1.0
34.5001,21,
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.5,100,1.0
34.5,300,1.0
34.5,100,1.0
34.5035,400,
34.505,38,
34.51,100,
34.51,200,-1.0
34.51,146,-1.0
34.51,54,
34.51,100,
34.51,600,
34.51,273,-1.0
34.51,200,-1.0
34.51,600,-1.0
34.51,100,
34.51,700,
34.51,200,-1.0
34.51,27,-1.0
34.51,100,-1.0
34.51,300,-1.0
34.51,200,
34.51,173,
34.51,400,-1.0
34.51,100,-1.0
34.51,200,-1.0
34.51,155,
34.51,45,
34.51,100,
34.52,100,-1.0
34.52,100,
34.52,100,-1.0
34.52,100,-1.0
34.52,100,-1.0
34.52,700,-1.0
34.52,100,
34.52,100,
34.52,200,
34.52,100,
34.52,100,
34.52,200,1.0
34.52,200,1.0
34.52,200,1.0
34.52,100,
34.52,100,1.0
34.52,100,1.0
34.52,200,
34.52,200,
34.5214,64,-1.0
34.525,100,
34.53,200,-1.0
34.53,200,-1.0
34.53,100,
34.53,300,
34.53,200,
34.53,100,
34.53,300,-1.0
34.53,400,-1.0
34.53,100,
34.53,100,-1.0
34.53,600,
34.53,100,
34.53,100,
34.53,100,-1.0
34.53,100,
34.53,300,
34.53,200,
34.53,200,
34.53,200,
34.53,100,
34.53,100,
34.53,200,
34.53,100,
34.53,200,
34.53,100,
34.53,200,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.525,6,1.0
34.5063,100,1.0
34.5063,100,
34.5063,200,
34.5063,100,
34.5301,40,
34.54,111,-1.0
34.535,1,
34.54,64,-1.0
34.531,81,
34.535,100,
34.54,100,-1.0
34.54,100,-1.0
34.54,100,-1.0
34.54,100,
34.54,300,
34.54,100,
34.54,100,-1.0
34.54,100,-1.0
34.54,200,-1.0
34.54,300,-1.0
34.54,200,-1.0
34.54,100,-1.0
34.54,100,-1.0
34.54,200,
34.54,100,-1.0
34.54,100,
34.54,100,-1.0
34.54,100,
34.54,500,
34.54,100,
34.54,100,-1.0
34.54,100,-1.0
34.54,100,-1.0
34.54,100,-1.0
34.54,100,
34.54,100,
34.54,100,-1.0
34.54,100,
34.54,100,-1.0
34.54,100,-1.0
34.54,100,-1.0
34.53,100,1.0
34.54,200,
34.54,200,
34.54,100,-1.0
34.54,100,
34.54,100,
34.54,100,
34.54,100,1.0
34.5401,31,
34.55,1,-1.0
34.55,10,-1.0
34.5462,10,
34.5463,14,
34.54,500,1.0
34.54,2000,1.0
34.54,100,
34.55,100,-1.0
34.5473,40,
34.55,100,-1.0
34.55,100,-1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,
34.54,100,1.0
34.545,100,
34.55,100,-1.0
34.545,100,
34.55,189,-1.0
34.55,100,
34.55,100,
34.55,11,-1.0
34.55,100,
34.55,100,-1.0
34.55,100,
34.55,200,-1.0
34.55,100,-1.0
34.55,100,-1.0
34.55,100,-1.0
34.55,200,
34.55,100,-1.0
34.5408,3825,
34.55,100,-1.0
34.55,100,-1.0
34.55,200,-1.0
34.55,100,-1.0
34.55,100,-1.0
34.55,100,
34.54,100,
34.545,100,
34.54,200,1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,
34.54,182,1.0
34.545,100,
34.545,100,
34.55,100,-1.0
34.54,100,1.0
34.54,800,1.0
34.54,100,
34.54,300,
34.54,56,
34.54,318,
34.54,100,
34.54,100,
34.54,494,
34.54,406,
34.54,44,
34.54,100,1.0
34.54,103,1.0
34.54,100,1.0
34.54,100,
34.54,400,
34.54,11,
34.54,100,
34.54,100,
34.54,1,
34.54,97,
34.54,156,
34.54,744,-1.0
34.54,100,-1.0
34.54,100,
34.54,100,
34.54,100,
34.54,100,
34.54,100,
34.54,100,
34.54,100,-1.0
34.54,100,-1.0
34.55,100,-1.0
34.55,100,-1.0
34.5311,100,
34.5399,208,
34.53,148,1.0
34.53,100,
34.53,100,1.0
34.53,100,
34.53,100,1.0
34.53,100,1.0
34.53,17,1.0
34.53,83,1.0
34.53,100,
34.53,100,
34.53,200,-1.0
34.53,200,-1.0
34.53,200,1.0
34.53,100,
34.53,100,
34.52,100,1.0
34.52,100,
34.52,100,1.0
34.52,100,1.0
34.52,100,1.0
34.53,200,-1.0
34.53,200,-1.0
34.53,600,-1.0
34.5241,175,
34.525,300,
34.52,88,1.0
34.52,12,
34.53,1,
34.53,100,
34.53,100,-1.0
34.5201,14,
34.53,100,
34.53,400,-1.0
34.53,300,
34.53,200,
34.53,380,-1.0
34.53,20,-1.0
34.53,80,-1.0
34.53,114,
34.53,28,-1.0
34.53,100,-1.0
34.53,200,-1.0
34.53,72,-1.0
34.53,100,-1.0
34.53,100,
34.53,100,
34.53,100,
34.53,100,
34.53,100,
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,128,1.0
34.53,100,-1.0
34.53,100,
34.53,100,-1.0
34.53,72,
34.53,28,
34.53,72,
34.53,100,1.0
34.53,200,1.0
34.53,100,1.0
34.53,100,1.0
34.53,100,
34.53,100,
34.53,200,
34.53,100,
34.53,13,
34.53,100,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.52,3,1.0
34.52,100,1.0
34.52,100,1.0
34.52,100,1.0
34.525,12,
34.53,100,
34.53,300,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.53,100,-1.0
34.53,100,
34.53,100,
34.53,100,
34.53,100,
34.53,100,1.0
34.53,100,1.0
34.53,100,1.0
34.53,200,1.0
34.53,100,1.0
34.53,200,1.0
34.53,100,1.0
34.54,100,-1.0
34.54,200,-1.0
34.53,7,1.0
34.54,100,
34.54,100,-1.0
34.54,100,
34.5437,1,
34.55,100,
34.55,100,-1.0
34.55,100,-1.0
34.55,100,
34.55,100,-1.0
34.55,100,-1.0
34.54,600,1.0
34.54,100,1.0
34.54,100,
34.54,49,1.0
34.545,1,
34.54,97,1.0
34.54,68,1.0
34.545,100,
34.545,500,
34.5499,79,
34.545,100,
34.545,100,
34.55,100,-1.0
34.55,100,-1.0
34.55,100,-1.0
34.55,200,-1.0
34.55,200,-1.0
34.54,100,1.0
34.54,100,1.0
34.55,77,-1.0
34.54,100,1.0
34.54,300,1.0
34.54,300,1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,1.0
34.54,100,1.0
34.55,100,-1.0
34.55,205,
34.55,187,-1.0
34.55,13,
34.545,100,
34.54,100,1.0
34.545,100,
34.545,109,
34.545,100,
34.545,100,
34.545,100,
34.5475,203,
34.55,100,-1.0
34.55,100,
34.55,100,
34.55,100,
34.545,30,
34.55,100,-1.0
34.55,100,-1.0
34.55,100,-1.0
34.55,200,
34.55,100,-1.0
34.55,100,
34.55,100,
34.55,100,1.0
34.55,100,
34.55,100,1.0
34.55,100,1.0
34.55,100,1.0
34.55,200,1.0
34.55,100,1.0
34.55,100,1.0
34.56,100,
34.56,100,-1.0
34.56,100,
34.56,100,-1.0
34.56,100,-1.0
34.56,200,-1.0
34.56,100,-1.0
34.56,100,
34.56,100,-1.0
34.56,100,1.0
34.56,200,1.0
34.56,100,1.0
34.56,100,
34.565,100,
34.565,100,
34.565,100,
34.56,9,1.0
34.56,88,1.0
34.57,60,-1.0
34.56,100,1.0
34.5601,25,
34.565,100,
34.5634,223,
34.5601,180,
34.57,88,-1.0
34.57,74,-1.0
34.57,100,-1.0
34.57,100,-1.0
34.56,100,1.0
34.56,226,1.0
34.57,100,-1.0
34.57,100,-1.0
34.57,100,
34.57,100,-1.0
34.57,100,-1.0
34.57,78,
34.57,22,
34.57,700,
34.57,100,
34.57,201,1.0
34.58,100,
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,
34.58,100,
34.58,100,
34.59,100,-1.0
34.59,100,
34.5899,86,
34.59,200,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,
34.59,100,
34.59,100,
34.59,100,1.0
34.6,100,-1.0
34.6,200,-1.0
34.6,100,-1.0
34.6,600,-1.0
34.5959,1500,
34.595,1800,
34.6,100,
34.6,200,-1.0
34.6,100,-1.0
34.6,200,-1.0
34.6,50,-1.0
34.6,100,
34.6,100,-1.0
34.6,43,-1.0
34.595,171,
34.6,100,-1.0
34.5999,100,
34.6,100,-1.0
34.59,100,
34.59,100,1.0
34.59,100,
34.59,300,
34.59,100,
34.59,200,
34.59,100,
34.59,500,
34.59,100,
34.59,100,
34.59,100,
34.59,103,
34.59,600,
34.59,12,
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.59,100,-1.0
34.6,100,-1.0
34.59,100,-1.0
34.58,55,1.0
34.58,100,1.0
34.58,300,1.0
34.58,100,1.0
34.58,100,
34.58,199,
34.58,100,
34.585,100,
34.5837,62,
34.580999999999996,245,
34.59,500,-1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.58,100,1.0
34.585,200,
34.585,1,
34.58,100,1.0
34.58,99,
34.58,44,1.0
34.58,56,1.0
34.58,100,1.0
34.58,44,1.0
34.58,400,1.0
34.58,100,1.0
34.58,80,
34.58,500,1.0
34.58,29,
34.58,71,
34.58,20,
34.58,160,1.0
34.58,40,1.0
34.58,91,1.0
34.58,9,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.59,100,-1.0
34.5793,100,
34.5799,8,
34.5714,1,
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.58,100,
34.58,100,
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,400,-1.0
34.58,100,-1.0
34.58,300,-1.0
34.5755,200,
34.57,20,
34.5701,2,
34.5701,105,
34.57,300,1.0
34.575,55,
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.57,200,1.0
34.57,24,1.0
34.57,80,
34.57,100,1.0
34.5743,150,
34.57,100,
34.57,10,
34.57,90,
34.57,10,1.0
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.57,100,1.0
34.57,29,
34.57,71,
34.57,50,1.0
34.57,100,
34.57,100,
34.57,100,
34.57,79,
34.57,79,
34.57,79,
34.57,21,1.0
34.57,100,1.0
34.57,58,1.0
34.57,300,1.0
34.58,188,-1.0
34.58,812,
34.575,100,
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,315,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,
34.58,100,1.0
34.58,100,
34.58,100,
34.58,600,
34.58,200,
34.58,100,
34.58,100,1.0
34.58,100,1.0
34.58,200,1.0
34.58,100,1.0
34.58,100,1.0
34.58,200,1.0
34.58,200,1.0
34.58,100,1.0
34.58,500,1.0
34.58,100,
34.58,500,
34.58,100,
34.58,100,-1.0
34.58,100,
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.59,100,-1.0
34.58,100,-1.0
34.58,300,-1.0
34.58,100,-1.0
34.575,100,
34.575,100,
34.575,100,
34.57,100,1.0
34.57,18,1.0
34.57,100,1.0
34.57,100,1.0
34.57,200,1.0
34.57,200,1.0
34.57,100,1.0
34.57,200,1.0
34.57,100,1.0
34.57,100,1.0
34.57,32,1.0
34.58,900,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,100,
34.58,100,
34.58,100,
34.58,100,-1.0
34.58,100,-1.0
34.58,100,-1.0
34.58,300,-1.0
34.58,100,-1.0
34.58,50,-1.0
34.5701,673,
34.58,200,
34.58,200,
34.58,100,-1.0
34.58,100,
34.58,200,
34.58,100,1.0
34.59,33,-1.0
34.5872,26,
34.5899,26,
34.59,200,
34.59,300,-1.0
34.59,200,-1.0
34.59,28,-1.0
34.59,100,-1.0
